cat_comment_time,cat_user_comment,cat_user_name
2017-07-07,南方城市近水近山，风景气候都不错，就是南昌现在夏天太难过啊,小小玩友
2017-07-04,周围的风景很不错，看着喷泉，隔江望着滕王阁很美。,玲燕刀
2017-07-04,是一座以喷泉为主题，集旅游、购物、观光为一体的大型休闲广场,m41****88
2017-07-03,秋水广场现在是呀轻创拥有目前根苑全国最大的趋努音乐喷泉群，喷射徊薛高度最高为128米以上。徘泣邑在其询中心广场的两侧，纳州膀临近赣江大道建设胎乳了唱族一条黎滨岳长度炳但为500米的观景长廊，长廊下部结合地形设置了4500史桩平方米跻旨轰的钻瞒功能性商铺误满——即水连天商业街。该感暗商业街纳州膀将垦塞以肥获西式快餐迄蒂、咖啡潇梧、静乃刷休闲茶坊、面包、西饼樊哥、摄影、食品、礼品、射沾纪念品等为主要经营业态，排年从而使秋水广场的商业功能更加丰富多彩。“秋水宫厨广场”取滕王阁序中“秋水共长天一色”意，是南昌市一靓丽景观，宅勤人们例针可一边欣赏堤企音乐一边眷沿观看您显腾王阁专乏才美渊磋肃。,Cxiaobin112233
2017-07-02,到南昌一定要去的除了南昌之星摩天轮外，应该就是秋水广场的音乐喷泉啦❤️情侣夜游或是亲子旅行都不能错过哟。那边还有个小游乐园，旋转木马海盗船，骑车也是不错的选择。,_WeCh****29213
2017-07-01,音乐喷泉，灯光效果很好，旁边有一条台湾小吃街，对外开放，晚上人超多。,M55****298
2017-07-01,周边环境很美，是我见过的喷泉里喷得最高的，可惜那天去不知道为什么没有音乐，完全干喷，好尴尬啊~旁边有条台湾小吃街，味道一般，东西贼贵，不推荐,M55****108
2017-06-28,就在滕王阁的江对面，广场上还有个特别大的音乐喷泉，非常霸气！,小小艾娃
2017-06-26,环境好，空气好，有一条很大的河。很好很好很好,M20****693
2017-06-25,古豫章以滕王阁闻名，今南昌以秋水广场出彩，每晚的喷泉表演极为精彩，来南昌的朋友一定不能错过，配合周边的八一大桥和滕王阁，真可谓是美轮美奂。,时光旅者
2017-06-25,来南昌没去过秋水广场等于白来，亚洲最大的音乐喷泉，还能欣赏楼宇灯光秀，哈哈，果然音乐喷泉和灯光秀最配！享受完音乐喷泉还可以去旁边的台湾小吃街大饱口福，就是味道不咋地，还贵，哈哈哈哈土豪随意啊！,狗奴才
2017-06-23,喷泉很漂亮，有多种花样，喷泉的颜色也是多姿多彩，建议去看看。秋水广场离南昌之星摩天轮也比较近，晚上在那里看看夜景也是不错的。喷泉会喷两次，一次8点开始，1次8点45开始，我还是觉得挺漂亮的。呵呵,M22****7298
2017-06-23,免费观看，对于第一次来南昌的人来说必须来一次秋水吧,M25****939
2017-06-20,广场还可以，人比较多，很棒的。,书不光是用来念的
2017-06-18,非常喜欢，南方的植物都郁郁葱葱，绿绿的让人舒服,M19****115
2017-06-15,就是看看喷泉散散心情，其他没什么玩的,shuailin1
2017-06-15,秋水广场晚上去哪儿看喷泉表演，也是件趣事，还可以朋友情侣之间走走欣赏沿路的风景，抑或脱下鞋子感受脚踩在细沙上的感觉。再往前走点还可以去坐坐摩天轮哦。,M51****578
2017-06-12,还行吧！最好是晚上去。晚上的喷泉很飘亮哦,M60****825
2017-06-06,这里是到南昌旅游值得一去的景点之一。,动感山水
2017-06-03,景色很好，应该是亚洲最高的音乐喷泉了，还有台湾小吃一条街，好热闹,小魅力蘑菇
2017-06-02,秋水广场与滕王阁隔江相望，这里的灯光音乐喷泉非常吸引人。,118****881
2017-05-30,很适合情侣去玩哦，逛吃，逛吃，在赣江旁走一走，很舒服！,M28****741
2017-05-30,南昌秋水广场，还是很不错的音乐广场，时间关系，只能下次再看喷泉了，从秋水广场到高铁站还是很方便，人不多，车不堵，快乐回归了，希望不久再见～南昌  ​,洛洛小仙女
2017-05-30,南昌新的中心，夜问喷泉表演大气磅礴，总能吸引大量人流。,龙神皇陛下
2017-05-29,秋水广场的喷泉很好看，人山人海，还有小吃一条街，不错,M61****890
2017-05-28,不错不错，秋水广场就是喷泉不错,托马斯彪彪
2017-05-26,国内最大的音乐喷泉广场，震撼人心,andy
2017-05-25,没什么意思，由市区万里迢迢滴过去看，有点儿不值得，而且必须看夜景，白天晒得死热，没有半点遮挡，不推荐去看，别的地方类似的东西也很多,荆无命
2017-05-24,值得观赏喷水夜景，还是音乐喷水,320****732
2017-05-24,天气热的话，晚上去看看喷泉还是可以的,Charles667799
2017-05-24,与滕王阁隔赣江相望，看滕王阁淹没在一片高楼大厦之中。,prida001
2017-05-23,很好，特别是晚上的音乐喷泉更值得一看,皖北大叔
2017-05-22,环境优美，喷泉可以看看！！！！！！,_CFT0****3110
2017-05-22,音乐喷泉很漂亮，与周围环境交相辉映的灯光效果很不错,M32****754
2017-05-21,"离地铁口很近，位置很好！有点外滩的感觉，夜景很美～It&#39;&#39;s really very nice place, good place of interest! 强烈推荐！",_m13****3906
2017-05-21,很热闹，人很多，去了一次，没有找到过这么热闹的地方了,_CFT0****1606
2017-05-20,希望随时网上公布每场时间，特别是停开的提前告之，这是公共场景税服务的基本要求。,波衣
2017-05-19,外滩的感觉，亚洲最高音乐喷泉，城市星光闪闪，灯火通明,wq_joan
2017-05-19,今天从七点半到八点十分还没有看到喷泉⛲️，不知道这儿是不是每天都有喷泉，旁边能走到江中心的步道不错，很多钓鱼的，休闲的好地方,topsquall
2017-05-19,来的不是时候啊，赶上设备检修了，周围景色倒是不错,M37****543
2017-05-19,漂亮的广场，现代感的高楼大厦，历史悠久的赣江，漂亮的双塔,snowbunny
2017-05-18,秋水共长天一色，取至于此诗句。,M93****61
2017-05-18,有吃的有玩的，喷泉好看，还不错,Forvictory
2017-05-18,喷泉是亮点啦，还有四周建筑一体的灯光,M43****687
2017-05-17,环境还不错 挺美的 在江边。赞,xiaotuo
2017-05-16,这是我看到的最美的喷泉之一  跟着节奏走，,M19****214
2017-05-16,秋水广场是南昌一大特色景区，在南昌无人不知无人不晓。因为他晚上有一个喷泉，传闻说是中国最高的喷泉，不知道是真的还是假的。不过没有来过的话可以推荐来这边看看，演出的效果其实还可以，通常会放一些民歌或者是宋祖英的歌，就是一些比较高亢的歌曲伴随着喷泉的舞动。喷泉在上下跳跃的同时还会带有颜色的改变。美轮美奂精彩绝伦。喷泉开放的时间段是有时间限制的，好像是7:30一场8:30一场，一般一个晚上是两场，下雨天是不会放的。如果来南昌旅游，还是很推荐这个地方的。如果是和朋友出来轧马路，也比较推荐这里。到这里来体验一下民族的音乐，民族的南昌。,M44****533
2017-05-15,白天去的不怎么好看，晚上还好点,Charles667799
2017-05-14,早上去的，没有什么人，底下有排小吃街，交警挺不错尽职尽责搀扶老人过马路。给交警点个赞！,朢丶帝
2017-05-14,秋水广場燈光表現十分壯观，值得一去！,E40****657
2017-05-13,秋水广场是不要门票的，白天可以去江滩上玩下。秋水广场下面有条路，是通往赣江中间的。作为南昌地标性的地方，夜景当然更加棒了。可以看到喷泉，听说是中国最大的喷泉呢。,M58****631
2017-05-13,超喜欢秋水广场的台湾美食街，而且也有游乐场，对于这个吃货加爱玩的我来说是极好的,_WeCh****10857
2017-05-12,免费。是孩子的游乐场，只是今天去没有喷水。到江边走走主要是情侣谈恋爱和夜钓鱼的地方。对岸就是腾王阁，远看夜景还不错。,哥们-
2017-05-11,住对面香格里拉正对秋水广场，喷泉很好看，江景也很美,一一仔
2017-05-11,很大气的一个广场，傍晚人超多，适合纳凉跳广场舞,penley_stone
2017-05-07,夜晚来临时，到秋水广场看喷泉最好,百合之王
2017-05-06,这里为什么要跟台湾扯上关系？尴尬癌都快犯了,布基亚斯房玄龄
2017-05-05,晚上挺热闹   风景优美    是群众常去的地方之一      融合了游乐场所     喷泉也很好看,M61****660
2017-05-05,发现我运气很好，每次去都有开音乐喷泉,_CFT01****0096682
2017-05-05,有革命气息的广场，能感受到几十年前的历史,宇宙_洪荒
2017-05-05,秋水广场真的是南昌一大特色，在这里等了半个小时，果然是没有让我失望，真的很美呢！但是手机像素不是很好，本来想要拍照留念，最终还是没有拍到让我满意的图片，有点小遗憾呢！,zls张凌莎
2017-05-03,来这里就是看风景好，晚上八点半还有夜光表演。喷水池也挺不错的，然而也不是太震撼。美食街就不要去了，要办什么卡，很不实惠。,友热发光
2017-05-03,晚上的喷泉很多人看，很浪漫，适合和情侣一起去哦,M46****396
2017-05-03,周围吃喝玩乐很多，旁边有公交站地铁站，交通很方便。七点钟，八点，明天晚上都有两场喷泉表演。错过一场的可以再等等。我大南昌欢迎各位。,洪都刘德华
2017-05-01,晚上7.30左右到，可以看8点的音乐喷泉，很美。夜景很美，也舒服！,伯克利司马冏
2017-05-01,音乐喷泉值得一看，美食街食物也多。音乐喷泉值得一看，美食街食物也多。音乐喷泉值得一看，美食街食物也多。音乐喷泉值得一看，美食街食物也多。,暖忆丶
2017-05-01,秋水广场音乐喷泉，文艺范，恰咖！,M14****548
2017-05-01,其实读大学的时候，2004年去过一次，那时候红谷滩刚建，这种音乐喷泉也很少见，觉得很震撼。后来觉得就没啥了，而且以前去秋水广场总是嫌没地方停车挺麻烦，去年带孩子坐地铁去了一次，方便。,晨曦初露1216
2017-04-30,对号称亚洲最大的音乐喷泉慕名而来，失望而归，只有一点点的是音乐喷泉，其它都是假的。里面的台湾美食街更是坑爹，价格超贵，但是超级难吃。,洪毛毛
2017-04-28,交通便利，坐地铁一号线可以直达。晚上在广场上的人很多，还有灯光秀喷泉可以看。饿了还可以去旁边的台湾美食街大吃一顿，小朋友也可以在这里找到他们的乐园。推荐晚上去最好,M57****557
2017-04-27,跨年去了秋水广场看喷泉，场地很大还放了孔明灯，游乐设施挺多的，玩得不错，还有美食一条街，吃的也还行，就是需要统一买卡，虽然花不完的钱能退，但是排队太麻烦了,M45****582
2017-04-26,音乐和喷泉，还有成片霓虹灯，晚上人很多江边空气也好，值得去看看,M12****656
2017-04-26,音乐喷泉 摩天轮 可以看到赣江,木马GG
2017-04-26,去过好多次，周边环境不错，有时候人比较多，有喷泉和娱乐设施，,300****697
2017-04-25,强烈推荐，强烈推荐，强烈推荐，重要的事情说三遍，我在南昌呆了三天，有两天都去了，晚上喷泉表演特别精彩，超级好看！心灵震撼有没有,_WeCh****86356
2017-04-25,景色优美，风景宜人，值得一去！,路上
2017-04-25,小吃特别有特色，爽歪歪，呱呱叫啊,_WeCh****32936
2017-04-25,喷泉还是可以的，景色也很好，每天都蛮多人，那边吃的酒不怎么样了,M24****210
2017-04-25,音乐喷泉挺好看的，附近还有台湾美食街，还有各种游乐设施。,迷失的树
2017-04-25,值得一看…………………………………………,紫轩668
2017-04-24,有一条小吃街，东西略贵，游乐场十分好玩，尤其是那个大摆锤，值得拥有，晕晕到最后，赣江风景也是十分美丽的，还有就是晚上的喷泉很好看。,_CFT01****7925499
2017-04-24,就是每次去人太多，偶尔会去一下，，,qi皮卡丘
2017-04-23,给人感觉现代、时尚，尤其夜景很美！,300****985
2017-04-23,八点喷泉很值得一看，不用门票。附近有小吃街，喷泉结束还有灯光秀，边吃边看，很快又有第二场喷泉，不会错过。,lilibb
2017-04-23,游秋水广场一定要晚上去，音乐喷泉很漂亮。,尹建文
2017-04-22,这个地方一到晚上就人头涌动，有音乐喷泉，有跳广场舞的大妈，有谈恋爱的情人，真是好热闹噢……,_WeCh****17638
2017-04-22,很有特点的夜景，流连忘返，让人觉得很热闹和放松。,艺术之城
2017-04-21,秋水广场的夜晚总是有美丽的喷泉！伴随着音乐跳动，实为南昌的一个景点，赣江对面的景色真的是美丽极了，可以看见滕王阁，可以看见双子塔，可以看见八一桥。,大西子_0
2017-04-21,南昌最美的风景！站在江边，看着一江两岸的建筑，真是心旷神怡，每当夜幕降临，音乐喷泉响起，一台大戏正在上演！,yuhyi53211123
2017-04-20,是个休闲玩乐的地方，有吃有喝还有玩，喷泉很美,M12****630
2017-04-20,秋水广场比较不错，小吃什么的也挺多，就是有点小贵，那里的喷泉很美,燕麦可乐
2017-04-19,就是去那里看看喷泉，而且有时间限制，旁边倒是有蛮多小吃的，不过味道一般,M59****968
2017-04-18,夜色降临，秋水广场上几十米高的音乐喷泉随着悦耳的歌曲，变换着五光十色的舞姿，赣江两岸的高楼同时亮起3D动漫，将整个广场瞬间变成梦幻般的仙境……,SY梧桐
2017-04-18,一路涉足、一路留恋、一路回望。依旧前行！,on zhe way
2017-04-18,喷泉的设计很独特 感觉是有节奏感的 韵律优美。个人觉得比较适合情侣游玩的地方，不过没去过的话 去体验体验别样的喷泉风格。,hy****22
2017-04-18,娱乐休闲设施齐全，环境优美绝伦,139****7720
2017-04-17,晚上去音乐喷泉真的特别的有感觉。,_WeCh****49050
2017-04-16,秋水广场每晚都有两次，分冬季和夏季。夏季7点开始，冬季6：30开始，大家记得提前一些时间站好位置，不过建议不要在喷泉的前两排，因为水会到此处来使身上弄湿的，东西挺贵的，所以大家在别的地方吃好东西再去，好多玩的不过要注意安全,M51****407
2017-04-15,秋水广场的音乐喷泉是晚上7点半到晚上七点55分，还是比较壮观的，人不少，看的时候只能席地而坐，离喷水池近的地方在最后时刻会淋湿一点点,M16****834
2017-04-14,很不错的地方，带着小孩子来逛一逛,痴情人9724
2017-04-14,在南昌也算是比较大的一个地方了,pat****wz
2017-04-13,可以看看那个灯光秀，那是不错的一大亮点,5201314孤狼
2017-04-11,这里有个游轮，每天7:30开，可以绕赣江看一看南昌。附近还有个小吃街，就是有点贵,M53****747
2017-04-09,算是南昌最大的广场了，还是蛮不错的，有吃的，有玩的,世说新语VL
2017-04-09,秋水广场的夜景非常美。体现了水的美感。灯光倒映在水中波光粼粼，美不胜收。,笑看紫云飘
2017-04-09,秋水广场，南昌最美的地方，也是南昌靓丽的风景，秋水共长天一色啊，最有特色的就是喷泉了，要晚上来，灯火阑珊，五光十色，喷出来的水和灯光完美结合,潜龙勿用
2017-04-07,很方便，晚上喷泉好看。下地铁走一会就到了。,E48****50
2017-04-07,灯光秀越来美了 喷泉也越来越好看了,135****0942
2017-04-07,晚上去好玩，可以坐游轮拍下南昌夜景,行于思
2017-04-07,秋水广场有庞大的音乐喷泉群，我每次去都要等到喷泉完才走，又因为在赣江边上，所以在下面感受一下江的魅力，也是极好的，广场上又有许许多多的游乐设施，大家可以玩玩，东边还有南昌之星的摩天轮，可谓是十分浪漫啊！！！,CheuYiFun
2017-04-06,多年前去过，景色很不错，适合情侣去,E24****261
2017-04-06,景色不错，喷泉挺好看的，还有台湾小吃一条街,M26****077
2017-04-05,秋水广场的喷泉蛮有特色的，比较推荐情侣去玩，可以挂孔明灯，美好的祝福，但是那边消费还是蛮高的，人均消费100+，小吃街也不够长，要是只冲着美食去的话估计会失落➕大出血，游玩项目比较刺激的有大摆锤和旁边那个游乐项目，比较刺激,M58****249
2017-04-05,还好吧，去的时候是春天，河滩上花都开了，挺好看的，广场上有个小吃街，东西挺好的，就是贵，景色一般，不过喷泉开了还好挺好看的，,_CFT01****8388360
2017-04-04,音乐喷泉很有感觉，我喜欢，大家快去哟,快乐出发安全回家
2017-04-03,这里的喷泉太美了，值得来看哦！,cloudweng
2017-04-03,非常好玩的一个广场，玩的很开心。,_CFT01****8209423
2017-04-03,最繁华的广场之一，周边很多高档写字楼,118****637
2017-04-02,相信秋水广场的音乐喷泉是最有特色的了，每天晚上都会聚集很多人在这里,天朝里的帝都
2017-04-02,这里可以欣赏喷泉，周边也有很多玩的,1837964****
2017-04-02,周边商场很多，是南昌新的中心，高档酒店如林,118****637
2017-03-31,旅游好去处，大家有机会可以去看看吧。,梁先森
2017-03-30,很棒的音乐喷泉，很有节奏，值得一去,186****1771
2017-03-30,"我住在唐宁酒店，其实打的过去起步价。到了那里左手边是台湾美食街，有很长一条吃的，我们是吃过饭去的，也没有特别想吃的，就没有充卡品尝。
刚好碰见广场的保安，就问了下喷泉什么时候开始。他说7:30开始，我闷看完大概就是二十分钟左右。说说它的地理位置吧！南昌市红谷滩新区的赣江之滨，紧邻行政中心广场，与滕王阁隔江相望，再现了千古名篇《滕王阁序》中的“落霞与孤鹜齐飞，秋水共长天一色”的意境——秋水广场正是由此而得名
红谷滩秋水广场上音乐灯光喷泉引人注目，是亚洲最大的音乐喷泉群，喷水池面积1.2万平方米，主喷高度达128米，是南昌市一靓丽景观。人们可一边欣赏音乐一边观看滕王阁美景。
旁边就是游轮，价格牌写着成人是60元，没有具体问，可以欣赏沿江风景和滕王阁的壮丽。广场总体平面为月牙形，依江而立。江岸线长1100米，最宽处110米。世界第二超级音乐喷泉南昌秋水广场拥有目前全国最大的音乐喷泉群。
来了南昌还是很值得来看看。很漂亮，喷泉表演配套的爱国歌曲瞬间很爱这个城市的。",悠悠哒哒
2017-03-29,秋水广场最著名的还是每天晚上两场的音乐喷泉和激光表演吧。以前谈恋爱的时候经常去，手挽着手看喷泉，附近还有摩天轮，赣江，景色怡人。,静风
2017-03-28,感觉还不错哦，音乐喷泉尤其壮观,世说新语VL
2017-03-28,早上没什么特色，晚上很好看，而且不用怕不安全，因为出来玩的人特别多,xiongmao1234
2017-03-27,晚上喷泉有彩灯，很好看，不过时间有点晚,洛洛326
2017-03-27,秋水广场位于南昌市政府门前，与滕王阁隔赣江相望，听说晚上的夜景喷泉特别漂亮，我是下午过来的，感觉就是个普通的临江公园，有些游乐设施。,鱼和尚
2017-03-27,免费的，我们去没看见喷泉啊，在赣江边走走还是很舒服。住在附近看江的酒店太爽了。,保儿亚亚
2017-03-26,秋水广场的喷泉⛲️非常的漂亮美丽！朕的很好！还有那摩天轮！啊！好美,z17770084622
2017-03-25,音乐喷泉 景色秀丽迷人 最好晚上去 看江边风景,ctf涛
2017-03-24,值得去，一江两岸，情侣约会场地,M57****787
2017-03-22,很不错的地方相当值得去还有美食风景,王兰花
2017-03-22,秋水共长天一色，由此滕王阁序得名。非常漂亮的设计和施工，似乎雨天不开放，具体时间应该可以在官网上查到，每次15分钟左右千姿百态的喷薄，绵延好几公里，非常漂亮壮观！,pipenlee
2017-03-21,来南昌没有不去的理由吧，没看过的绝对大开眼界,aijingw
2017-03-21,不错，带宝宝玩很好，希望南昌多一点这样的地方,rui5299
2017-03-21,第一次来这里，很漂亮，下次还会再来,蓝精灵
2017-03-19,秋水广场的喷泉表演好看的，值得一去。,M46****589
2017-03-17,晚上去的人比较多，喷泉正在维修所以没看到。边上有个“台湾”小吃街，还有个小型游乐场。晚上亮灯以后滕王阁、摩天轮以及赣江两岸的高楼大厦的夜景还是满美丽的。,天涯海角之浪漫
2017-03-16,夏天来了……这里非常美，音乐喷泉,1587908****
2017-03-15,红谷滩秋水广场，休闲，散步的地方，地处赣江边风景优美,淡然^_^浅笑
2017-03-15,可以在江边散步和欣赏音乐喷泉，挺好的,_ZSBDW****008438
2017-03-13,夏天的夜晚来这里很不错，人很多，很热闹,北戴河小连
2017-03-12,晚上的景色很美，喷泉很漂亮，大家可以去玩玩,M50****584
2017-03-10,市中心广场，南昌的路只有一个字形容—“堵”，南昌的空气同样一个字“脏”，可以说灰比山西还要厉害。住的地方在抚河边，绝对的闹市中心，和我们要去的目标滕王阁与博物馆也就在半小时步行路程里。,xierita
2017-03-08,地铁1号线秋水广场下。下午人还不是很多，到了晚上，音乐喷泉开始了，周围人山人海，随着音乐，喷泉翩翩起舞，挺震撼的，旁边有台湾美食街，各种小吃。,小禄足迹
2017-03-05,晚上的音乐喷泉还是比较壮观的，附近的居民都会在这里锻炼身体，跳广场舞的队伍比较多，也形成一道美丽的风景，附近的楼宇灯光秀也非常美,e05****61
2017-03-02,秋水广场就在市政府附近，很大。,hua****4483
2017-03-01,一个敞篷宝马精神象征的侽魜。一个敞篷宝马精神象征的侽魜,因为年轻所以狂
2017-03-01,南昌城市建没越来越美，幸福指数越来越高，,石门山
2017-02-28,用的古诗里的名词，秋水共长天一色，很好的广场,blanca陈
2017-02-26,玩是挺好玩的，就是东西普遍较贵。节假日去的，人超多，不过游乐设施要人多才有味。喷泉加上灯光是挺震撼的。偶，对了，还有音乐，要带女朋友去是个挺不错的选择。,M31****953
2017-02-26,不错，适合全家人一起，特别是小朋友们。,M55****553
2017-02-24,值得去哟，我每月都去，音乐配着喷泉，感觉好好,蔡桂英
2017-02-23,这里还是值得去的，下次还会再去的。,俊明qian
2017-02-22,秋水广场是南昌市新区红谷滩新区一大景色它地处赣江一岸，沿岸修饰很漂亮，亮点多，广场上音乐啧泉每逢周六周日，伴随在参美丽的音乐泉水飞杨，壮观美丽。,200****057
2017-02-21,很满意，不错的一家店，很合适的消费,M15****944
2017-02-20,单色看来是进斌斌LOL热来破色彩,社会路有坑
2017-02-20,风景还行，休闲溜湾之地，夜景也不错！,欣悦看景
2017-02-20,人工打造的喷泉，南昌市民栖息的好去处。带上女朋友约一番。,花道先生
2017-02-19,漂亮，有特色，每次去南昌都得去看看,你骗不了我的哦
2017-02-19,这里最大的特色就是音乐喷泉了，虽然没杭州的那么宏大，但也是当地一特色。,YaoChang
2017-02-18,适合情侣去浪漫，求别孽单身汪。音乐喷泉每晚七点半准时开始，这么跟你说，喷泉很漂亮,M31****415
2017-02-18,loll二啦啦啊摸了句吐wow天自行YY,天天快乐了
2017-02-17,在市政府附近晚上都是跳广场舞的老大妈,M21****710
2017-02-16,秋水广场，秋水共长天一色，休闲锻炼好去处,豹子
2017-02-16,"秋水广场，位于江西省南昌市红谷滩新区的赣江之滨，紧邻行政中心广场，于2004年1月28日落成，是利用荒滩兴建，既防洪，又观景，与滕王阁隔江相望，再现了千古名篇《滕王阁序》中的“落霞与孤鹜齐飞，秋水共长天一色”的意境——秋水广场正是由此而得名；是一座以喷泉为主题，集旅游、购物、观光为一体的大型休闲广场。红谷滩秋水广场上音乐灯光喷泉引人注目，是亚洲最大的音乐喷泉群，喷水池面积1.2万平方米，主喷高度达128米，是南昌市一靓丽景观。人们可一边欣赏音乐一边观看滕王阁美景。

“南昌秋水广场”于2004年元月一日对外开放，广场总体平面为月牙形，依江而立。江岸线长1100米，最宽处110米。世界第二超级音乐喷泉南昌秋水广场拥有目前全国最大的音乐喷泉群。音乐喷泉位于秋水广场的中心地带，临江建有一个长280米、宽25米的大型江边悬挑平台。共配置了包括中心主喷、环形高喷、圆形摇摆喷泉和数控跑泉在内的共22个水景，水景长达800米，共装有636台水泵、1591个喷头，为亚洲最大的音乐喷泉群，是国际化观光旅游的大型休闲广场...",for****olf
2017-02-15,南昌秋水音乐喷泉非常好看值得来,迈克尔苏加德
2017-02-14,亚洲疗泛第萃晖紫二的南昌秋水广场冻舌于2004年元月秘洼一日对外开放，秋水广场地处红谷滩新区赣江冈二姓之滨，紧邻行政贯磨中心广场，与江南货峰名楼腾王阁隔江相望，涌源是储具恢一座以喷泉为眷大主题凯先，集旅游、购物、观光为一体的杉窜大型休闲广场泡郝,新概念
2017-02-14,这是南昌最有名的广场，非常雄伟。,mr-chen01
2017-02-13,秋水广场是南昌最值得逛的地方，喷泉不错，配上周围的建筑灯光，非常美丽,M52****828
2017-02-13,特别有名的，我是地地道道的江西人,888555q
2017-02-12,白天去的没什么景象 不好玩 跟武汉江滩没啥区别 里面还有部分小宝宝玩的娱乐设施还可以 我妈妈还玩了盘大摆锤 简直太厉害了 晚上去吧下次,kanglian520
2017-02-11,南昌夜游景点，与滕王阁隔河相对，音乐喷泉与文化长廊均富有特色。,当地向导小玉
2017-02-11,和对面的滕王阁隔江相望。开放式的广场上有一座亚洲最大的音乐喷泉,150****1572
2017-02-11,夜晚看音乐喷泉的人超多，喷泉也很不错。,孤独与堕落
2017-02-11,南昌市政府正对面，很开拓，赣江边，夜景璀璨，喷泉很好看,天涯海角之浪漫
2017-02-09,晚上人巨多，音乐表演还是很不错的,M32****356
2017-02-09,大家一定要晚上去，有喷泉呢最好是五月到十月这个时间段很好对面还有灯光秀也很不错哦，还有去亚洲最大的摩天轮，南昌之星，很赞,暧颂王安石
2017-02-09,就逛了下，也没什么太出彩的地方,288****383
2017-02-08,没有发生什么事，挺好挺好。不错不错。,138****4745
2017-02-08,南昌人晚上最爱去的地方应该就是秋水广场，如果有人问你秋水广场在哪里，那这个人肯定是来到南昌游玩的游客，所以它是南昌的一个标志。,Luke
2017-02-08,下雨天晚上去了，喷泉没有开放，有点失望,蝌蚪1982
2017-02-08,有音乐喷泉看，还有好多小朋友喜欢的娱乐项目，很不错,M55****038
2017-02-08,非常漂亮，看的人特别多。小孩也玩的很开心。,_WeCh****70332
2017-02-08,没事去看了看，没有什么特别，美食街卫生太差，,爱情-悬崖
2017-02-07,广场挺大，建得很漂亮，喷水很好看,夏的天空
2017-02-07,有美丽的喷泉，优美的音乐。江风习习，绿影摇弋。,冷香m
2017-02-07,第一次去，很好，糯米點心很好吃,Suetfa
2017-02-07,还不错的，夏夜的好去处，美景与凉爽同在,水水柠檬
2017-02-07,秋水广场的音乐喷泉值得去看一看，一边看喷泉，一边看两岸高楼灯影联动，很是惬意。南昌政府这是下了大力气发展旅游业,E01****10
2017-02-04,这里应该是南昌必去的地方，不光有音乐喷泉，台湾美食街连娱乐场所也有。感觉比上海的外滩更加大气和漂亮，如果夏天去感觉会更好！,al****en
2017-02-03,秋水广场主要就是音乐喷泉比较吸引人，每天晚上两场时间开始喷奏音乐。临江而建，与滕王阁隔江而望！所在地位置在南昌的红谷滩新区那儿，新区的道路修的还是很好的，而且有地铁直达那里，交通比较方便。来这儿看音乐喷泉的人真的好多，喷泉喷射的高度也真心好高，比较值得来的地方，值得推荐！,天空岛
2017-02-03,依江而建，绵延数里，有游乐场，有台湾美食街，最最值得一去的是，每晚两场的音乐喷泉表演，只是时间甚短，每场十分钟左右，看得不过瘾。江边风大，尤宜夏日夜游，是谈恋爱的绝佳场所！,e00****07
2017-02-02,秋水广场景色宜人 秋水广场的喷泉堪称一绝 那才叫美,雾里看花_123
2017-02-01,这里是完全免费的，晚上景色非常值得去看，漂亮！下面有台湾小吃一条街，就是有点小贵。到南昌来的必玩秋水广场！,罗子荣
2017-01-31,秋水广场的喷泉真值得看，夜景也很美,yuansimin82
2017-01-31,好看啊，就是风好大啊，这几天冷空气下来，冻死了，但是一样无法阻挡我看音乐喷泉的心，哈哈哈,开心就好
2017-01-30,景色美不美的呀！自己去看一看吧！,温浚
2017-01-30,无需购票。每晚音乐喷泉，气势滂沱，煞是好看。地铁通后，南昌人游玩更加方便。夏日消暑好去处。,159****5400
2017-01-29,听说喷泉不错，但是本人到感觉河边的水坝不错，通往江心小岛，晚上可以看到滕王阁夜景。不过水坝全是石头堆砌，甚是狭窄，通过要注意安全。,小风
2017-01-28,秋水广场是不错，晚上值得去。大概8点有音乐喷泉，其实喷泉不过如此。最厉害的是喷泉过后，江两岸的建筑物上的灯光以及幕墙会随着秋水广场的音乐播放动画，很厉害，很美，据说投资几个亿呢。周围很大的范围内的建筑物就像一个屏幕。值得用心一看,_WB4****927
2017-01-28,身为南昌人却从来没有去过，惭愧，南昌这几年发展在所有省会城市都是比较弱的，而秋水广场或许给南昌拉了一下，豪华，该有的都有了,12流浪ab稻草人
2017-01-27,音乐喷泉很壮观，特别漂亮，很有节奏感,M54****692
2017-01-27,滕王阁隔江相望，再现了千古名篇《滕王阁序》中的“落霞与孤鹜齐飞，秋水共长天一色”的意境——秋水广场正是由此而得名。音乐广场也非常有名,悠悠游游哈
2017-01-27,值得去看一下啊，广场比较大啊。,小波12345678
2017-01-26,美丽的红谷滩广场，音乐喷泉非常好看。,小彭彭
2017-01-25,晚上来的晚了音乐喷泉都结束了江两岸的楼房上的彩灯都是连在一起的就像是是一个巨型的大屏幕工程那可是相当的大对岸的滕王阁更是灯火辉煌漂亮至极,爱好广泛
2017-01-23,免费景点，所有围绕湖周边的大厦的外墙显示器可以连成一幅画！高科技，蛮震撼的，一饱眼福哦！建议大家要晚上去哦！交通也便利，就在地铁口，秋水广场站,ulvyp2010
