cat_comment_time,cat_user_comment,cat_user_name
2018-09-01,等待两小时就为两分钟，人特别多，风景挺好，一天最多也就玩10个项目，带水带水，里面的饮料特别贵，当然土豪随意，里面的丛林绿蟒可以试试，特刺激，当然心脏不好，别玩，,拾柒丨
2018-08-31,不想说话 排了太久的队跟闹着玩一样 进去就玩了二个项目 中午才进园 一大早就排队 辣鸡,_WeCh****695078
2018-08-30,挺不错的，价格在这里也比较实惠,顺其志能1
2018-08-30,携程的优惠力度还是挺大的，园内玩一圈下来还是挺累，我们不是周末去的，人不是很多，不要怎么排队。,M28****2608
2018-08-30,值得去玩玩，只是带着小朋友去，有很多设备没有开放，遗憾了点。,M28****2608
2018-08-29,刚开业去的，适合家人或朋友们一起去,金融新星
2018-08-29,服务非常好，下班了也提供换票服务,锦绣江山任君游
2018-08-29,现在去玩不错，人不是很多，项目也还行，景区内消费能低点就好了。,M29****153
2018-08-28,不错，性价比超高，而且随时可订。,huhu1226
2018-08-28,总体来说我觉得还不错，小孩玩了一天还挺开心。不知道什么原因，可能天气热还是有别的原因有些项目不能玩。觉得有点可惜。,_WeCh****614701
2018-08-28,万达乐园可以用学生证嘛，在线等，,M23****4355
2018-08-27,还可以 去的太晚了 以后再说去不去,清77
2018-08-27,说实话，万达乐园真不适合小盆友玩，我们一个项目都没玩，最后走了一圈，在一个游乐场玩了一下！巡游表演的艺术家呢，很辛苦，但是当你看过了迪斯尼的巡游，再来看万达的话，那种感觉真心难受，反正以后我是不会带宝贝去任何一个万达乐园了！,佩佩214
2018-08-27,除了人多点，没别的不好。不过暑假阶段，人多是常态。换票速度也很快。。。。。除了人多点，没别的不好。不过暑假阶段，人多是常态。换票速度也很快。。。。。,xuanxuan99
2018-08-25,漂流和鲤鱼跃龙门超好玩的 玩了四次呢,_WeCh****31797
2018-08-25,南昌万达乐园，我们自己的迪士尼乐园。乐园分为竹林秘境、云霄仙阁、鄱阳渔家、仙女奇缘、五彩瓷都、世外桃源几个板块，每个板块都有着丰富多彩的娱乐设施和互动表演。特别推荐的是竹林秘境的竹林绿蟒这个过山车是全程又木头做出来的，坐一次可以说是相当的难忘，因为在过程中可以听到木头的碰撞声音又惊险又刺激，第二个推荐的就是云霄仙阁的云霄飞车了，这个号称最快过山车，最高时速可以达到137km/s，坐了一遍感觉就是速度很快眼睛眼泪都被吹出来了，不过还是万达乐园最过瘾的项目之一，一个字爽，最后悔的就是没有去玩吃鸡，当时因为太晚了安排不过来，下次有机会一定要去玩,M28****9366
2018-08-25,很开心，项目多，设施完善，非常满意,Minmin516524
2018-08-24,不错，挺好玩的。。。。。。。。,t****je
2018-08-24,价格便宜优惠，取票很方便，天气这么热不过玩的很高兴。,熊四少爷
2018-08-24,价格比现场买便宜多了，取票也方便。,M28****0452
2018-08-24,订好了门票，很方便。再也不用排队，而且价格便宜,M28****0452
2018-08-24,自己没有能力就不要弄门票呀。取票花两小时，呵呵，主要不是排队花的时间，呵呵，以后再也不会用携程了，反应也是没有结果的，投诉也是没有用的，,M51****094
2018-08-24,有好多娱乐项目没有开放，里面的员工态度非常恶劣。,M19****889
2018-08-24,啊啊啊啊啊啊啊啊啊啊！好刺激鸭！！！过山车更好玩！！！就是…天气很热，但是不影响心情鸭！！！,萨克拉门托县祭足
2018-08-23,下午场，人少不用排队，玩得更尽兴,m20****707
2018-08-23,对于我这个不敢玩大型游戏的人来说夜场还是很划算的,颜小琛
2018-08-23,棒棒哒！一票通玩！很划算！希望都搞点活动！,_WeCh****913647
2018-08-22,下午场，人少，玩得多。就是水上项目没看似,m20****707
2018-08-22,不错吧，带小孩玩有些设备不敢玩。,waq旅行
2018-08-22,还行吧  还算过得去     ,M27****0965
2018-08-22,"地方真的大，大型过山车有3个，不过会限时开发，最好不要周一去看上去关闭的设备比较多，排队不怎么合理，有些路好长，设备要等时间到再开放（人少关系？），晚上还有表演。吃东西，面是最便宜的30，其他套餐60。很多小吃也算合理价格。
取票不是机器，去到另外一个房间找人手机取票的，比较慢。",清风自来乔丹
2018-08-22,性价比最好的一次挑战性旅游！性价比最好的一次挑战性旅游！性价比最好的一次挑战性旅游！性价比最好的一次挑战性旅游！,刘天和
2018-08-21,不如长隆，甚至比不上方特。更别说迪士尼了。,基督山伯爵
2018-08-21,有点儿坑。感觉很难媲美迪士尼。可能还不如方特。比长隆差多了。,基督山伯爵
2018-08-21,弟弟妹妹很喜欢，玩的很开心，暑假唯一一次出游很棒！,M28****5826
2018-08-21,玩了一天，各个项目都可以玩到，感觉还行,M53****100
2018-08-21,孩子玩的还是挺开心的，夜场的票挺划算的，去的时候人不是很多，所以排队的情况还好！相关的设施没太注意，项目还是挺多的！！,M55****544
2018-08-21,周一去的，人好少。很多项目没开。但人少不用排队，这点很爽，而且还可以重复玩。,M22****5218
2018-08-20,我买的是夜场票，下午4点半入场，星期天人太多，玩一项目排了1个小时 ，好玩的项目6点半就关闭了，要玩得尽兴还是白天早点去，尽量不要周末去,m23****8367
2018-08-20,"好几个项目停开，好几个项目另外收费，室内游乐场,够5人才能玩！吃的，喝的更不想说了，1大1小，300元的门票，不值！",m22****49
2018-08-20,一般，服务不行。下次不会再想去了,余运惟
2018-08-20,不错挺好玩...........,安子3888
2018-08-20,亲子游不错..........,安子3888
2018-08-19,里面的游玩设备真的很刺激，主要是里面的饭粉一碗粉四十八，四十八快，！！！主要排队排的人都快中暑,普里亚木华黎
2018-08-18,完全是走完了一圈，很多项目都没开，就几样玩的东西，人多排队排死人，想借点开水喝都没有借到，里面很多小孩玩的都是要收费的！什么水母王国，整个就是一个欺骗。200多的门票真心不值。,_WeCh****110980
2018-08-18,取个门票在太阳底下等了一个多小时，既然做了活动就应该提前安排好工作人员做好准备吧。,M13****842
2018-08-18,总体来说还不错，很多刺激的项目，唯一的缺点就是早上取票花了太长的时间,雨过天晴DS
2018-08-18,我不小心从那个出口出来了，他就说不能进去了,M28****9442
2018-08-17,差！差！差！差！太差了！还是差！这是我第一次给差评！因为太生气！,_U4****2533
2018-08-17,玩的很开心，玩的时候去年七夕了，现在一个人，难受,_CFT01****4855476
2018-08-17,下午6点来的，大型最好玩的项目全部关闭，三个过山车，还有漂流也不开，只开放一些中小型项目。理由是开源节流，体验非常差，导致其他项目排队时间达到1个半小时，体验非常差，非常不满意,浅浅的爱
2018-08-17,差评！取门票花了两三小时，进了乐园后明明天气很好很多游乐项目却要定时关闭。管理太差，不及迪士尼一个脚趾头,203****682
2018-08-16,有几个项目没开，地图不太好认只能自己找这走，正中午人少点，感觉竹林绿蟒比云霄飞车可怕，坐着没那么舒服,_CFT0****1297
2018-08-16,分手了，跳楼机也不能挽回我们的感情,深度君
2018-08-16,孩子玩的很开心，价格比较合适。,180****8002
2018-08-16,人很多，但是网上订票了就都很方便了，不用排队太久,_WeCh****27913
2018-08-15,我是初中学生，但是学校没发学生证，那可以打折吗？,_WB2****4565
2018-08-15,大多数项目过于危险，不适合普通人玩，花几百元去玩命不值得。不知道建这个游乐园的理念是什么？也许是宇航员培训的需要，或是用于拍电影。七彩天地适合儿童玩，但是项目不多。灯光秀不错。,m28****0101
2018-08-13,去过一次不会再去了，很多项目不开放，开放的又要等很久。夏天去真的好晒。,M22****9001
2018-08-13,去过一次不会再去第二次了，很多项目都不开放，开放的又要等很久。夏天去真的真的太晒了。,M22****9001
2018-08-13,去过一次就不会再去了。很多项目不开放，很多项目又要等很久。夏天去真的真的真的太晒了。,M22****9001
2018-08-13,还是蛮好玩的，就是孩子胆太小很多都不敢玩,_CFT0****2814
2018-08-13,玩的项目够多，刺激的项目也有好几个，值得去玩，只是人多时候，排队够呛，天气太热的时候，水得带够，要不里面买水喝得花上百元了。,M28****6469
2018-08-12,人少不用排队，娃们很喜欢！！！,M92****99
2018-08-12,说真的，整体服务素质有待提高，多培训，还有就是坑，大周末还是好多都没开，两百多的票价，里面好多还要自费,158****1194
2018-08-11,"这次万达之行总体来就还是很愉快，物有所值，主要好玩的项目推荐云霄飞车和直上云霄，比较刺激好玩，凤舞九天也还不错，主要天热和老要排挺久的队有点烦人！今天一天把里面的景点都玩了一遍！其实一些小的景点也挺好玩的！比如鄱阳水战！人少玩的也开心！特别适合小朋友玩！仙女奇缘里的欢乐斗牛(碰碰车)可以一玩！建议天气凉爽去玩，还有希望园内的水质能改善下，上厕所洗手水都是红色的！
去的时候记的自己多带几瓶水哟！里面都是5元一瓶！",M28****4227
2018-08-11,这次万达之行总体来就还是很愉快，物有所值，主要好玩的项目推荐云霄飞车和直上云霄，比较刺激好玩，凤舞九天也还不错，主要天热和老要排挺久的队有点烦人！但是今天算是玩的比较高兴！,M26****8229
2018-08-11,"真的太热了，暴晒啊！还是多种树啊
",Y888
2018-08-11,"提前做好攻略，一天的时间足够了
一定要带足水和零食，景区里的物价你们懂得！这几天温度极高，去的人不多没有排什么队，玩的时候会有点晒，弟弟坐最高的过山车有点冲血。喜欢玩刺激的人来说这是个好地方，要不然门票费就不成正比了。
乐园从开场舞到各方面，安排的都蛮合理，工作人员尽责，在安全检查上用了心。有的设施在维修就没开放，还有一些是运营商的得另外给钱，结果进去了没几分钟就出来了

希望大家玩的开心",159****9622
2018-08-11,人多晚上比较冷，也要排队，很多项目不开,小涵
2018-08-11,万达主题乐园人流量不会让你觉得很挤，需要排队的项目只有1个，性价比有待提高,M28****2183
2018-08-10,玩的还不错，云霄飞车很刺激，但是对于路痴来说太不友好了，哪怕有那个地图，标牌太少了,_WeCh****882973
2018-08-10,还不错，就是有些玩乐设施没有开！,M25****172
2018-08-10,有几个项目没开，就这样子，还行吧,yzbyqh
2018-08-10,太晒了，即使没人玩，也要等，人太少不开，不同的过山车多，没什么特色。,bak****68
2018-08-10,还不错哦，下次再来，里面很好玩,186****7718
2018-08-10,周一去的，人不多。项目有一些没有开放，但是主要几个招牌的都开了，还是不错的，排队只需要10几分钟，还是不错的。整体评价推荐大家去，因为价格不贵，还不用排队，实际一些。迪士尼排队你也排不起啊。,小熊第一
2018-08-09,好好好！特别开心的一天，赞一个。,M24****6438
2018-08-08,就是太热了！别的都很不错！旁边就是商场！,M54****070
2018-08-08,过山车非常刺激，各方面也都还可以，价格有点小贵,西北
2018-08-07,天太热，游玩的人比较少，不用排长队，有个别项目没开放,M19****937
2018-08-07,还行，不错的一选择，值得带小孩去玩一下。,M33****424
2018-08-07,挺好的！刺激!值得一去!项目很多!,沐雨子葭
2018-08-07,夏天去太热了，热的难以忍受。不是周末去，人不算多，项目不用太排队，但是热的受不了，根本不想玩,元宝酱
2018-08-07,夏天去真的是太刺激了，热死我了，简直就是把藿香当饮料喝的节奏,元宝酱
2018-08-07,没有看清楚是中小学生的学生票，去了以后被告知仅限中小学生使用，还不可以退票，只能加钱买成人票；美团上就可以购买大学生的学生票。另外，可能是天气原因，很多项目没有开，比如竹林绿蟒等几个大型游乐设施。天气非常炎热，不建议夏天去游玩。,_WeCh****918550
2018-08-06,200多元，玩一天还是可以的。周日上午10点进的园，下午6点出来的，周末人确实多，一上午就玩了两样，其中一个木质过山车排了一个半小时的队，体验3分40秒，不过确实很刺激，心脏受不了啊，下午玩了一些小项目，感觉工作人员很敬业负责。建议大家入园后可先玩人少的，多往里面走，水一定要带够，每人两瓶是标配！里面5元一瓶。雨衣外面5元，里面10元，我买了也没用上，玩漂流要拍一个小时对，其实可以从地上检别人用过的雨衣，买一个没必要！最后想说网络取票地是后娘养的吗，不在显眼位置，还要往厕所那走30米，也没人维持现场秩序，工作效率很底下，兑个票至少半小时，与此同时，现场购票窗口没几个人，难道网络购票就不是票吗，为什么不能跟现场买并在一起，超级无语，这点印象很差！,136****6061
2018-08-06,周一去的，几个过山车都没开，说是设备检修……所以，能玩的项目没几个，项目少了，排队的人就更多了，体验感太差了……,M48****137
2018-08-06,除了套票外，很多地方都另收费，尤其是餐厅实在坑人,M27****8667
2018-08-05,绿化一般，园区很热。午饭不好解决，贵点可以理解，但是食材成本太低，让人感觉太坑。园区餐馆人员服务太差，太商业化都不能算，简直有点扯。,M27****4060
2018-08-05,周末新去处 景区项目众多，非常适合亲子游 但只要之前去过一些游乐场或风景区，会发现似曾相识却又东施效颦 不过乐趣还是很多的 小孩子应该会喜欢,百合1203
2018-08-05,只能说很一般吧，里面很多好玩的项目都没有开，而且门票太贵了，里面的食物和水业很贵，跟迪士尼乐园的消费水平差不多，只能说物不所值吧！,M28****3273
2018-08-05,夏天去就是晒，不过排队的人少。几乎去就能玩到。有很多刺激的。不过最后那个悬挂式过山车（图一）疯狂打脸，设计有问题。坐完那个头晕，加上太阳暴晒九先回去了。天气凉爽的话玩玩其它项目也是很好的。,_WeCh****816792
2018-08-04,去的时候人不多，一个小时就把在上海欢乐谷需要一天的所有项目全部玩了个遍，几乎没有排队，个人感觉夏天的话夜场的性价比应该比较高点,ohh__
2018-08-04,还不错了，就是天气热的时候去不得。,_WeCh****120925
2018-08-03,开张的时候就去过了，里面很大，玩的东西还是挺多的，就是好多都不敢玩,U45435****981453
2018-08-01,不值，内部景点要付费，人多要排队！,xhan2
2018-08-01,人多，不值！太不方便。内部景点要付费！,xhan2
2018-08-01,人太多，不方便，很多内部游戏还要另外付费！,xhan2
2018-08-01,就感觉的人太多，园区没有啥玩的，还要另外收费！,xhan2
2018-08-01,差劲差劲，下了一下午的雨，好几个喜欢玩的项目都没有开放，景区还没有补偿，太失望了,取名字太难了就不取了
2018-08-01,上午刚去下午就下雨，下了一下午雨一点补偿都没有，项目也就玩了一个过山车，太失望了,取名字太难了就不取了
2018-08-01,玩不了很多，人太多了，都在排队中。整体还不错，挑着喜欢的赶快去。,M23****0834
2018-08-01,玩的很开心 游戏设施也很安全  还有漂亮的工作人员小姐姐 哈哈哈,_CFT01****8988562
2018-08-01,太热，开的的项目少，。       ,M37****011
2018-07-31,现在夏天大家如果要来可以定夜场，又便宜，又不会那么晒，而且7点半还有喷泉表演，很漂亮，适合带小孩来,m27****5721
2018-07-30,一点都不好玩 说是一票通完 还不是有很多要收费的 还有那个雨衣 别在外面买 外面买的和里面的相比真的是超破 很多想玩的项目都在检修 一点都不值票价 其他就不想多说了  总之是很不满意的,M22****0509
2018-07-30,里面要收费项目很多 而且进入玩的时候很多项目都在检修 总的来说游玩体验是很差的（那些收费的项目真的不值得去玩 没一点意思）,M22****0509
2018-07-29,晚上夜场还是不错，不用排队等候,158****0802
2018-07-29,晚上玩玩还是不错，不用排队等候。,158****0802
2018-07-28,云霄飞车很刺激，但需要一定胆量，我这次玩了两个挑战之旅，一个是直冲云霄很刺激，还有一个是神龙摆尾下次还要再来，挑战一下云霄飞车。,_CFT0****3794
2018-07-28,一颗星都不想给，很多游玩项目都显示设备维修，玩不了，跟迪斯尼真的差的不是一点点，里面还有很多有的没的收费项目，垃圾,连于
2018-07-28,中部地区最大的万达娱乐中心 设备齐全 吃喝完乐一条龙 就是交通不是很便利,凭什么飞
2018-07-28,不是一般的热呀，汗一直在流，最高的过山车太过瘾了,M20****510
2018-07-28,服务垃圾，和迪斯尼相差不是一个档次。,huangqiao_1984
2018-07-27,玩的项目挺多  人也多 多半都在排队中度过,蓝蓝
2018-07-27,游玩项目封了很多，很多都玩不了，体坛跟差，还有很多项目需要收费,连于
2018-07-27,大热天玩这个游乐场，也是要奔溃的！不过第一次看到这么大的万达，跟迪斯尼这种还是有一定差距，人气也一般。青花瓷的造型倒是老远就看得见。,新-云
2018-07-27,地方挺大，直通地铁，吃喝玩乐都有，带孩子可以玩一整天。,M11****110
2018-07-26,天气热又是工作日所以人比较少，很多设备也没开放，还是选择热闹的时候去吧，个人感觉好玩一些,M27****1236
2018-07-26,非常好玩，很刺激，项目超多，整整一天都没玩完,_WeCh****216316
2018-07-26,跳楼机和云霄飞车很刺激，园区很大,M27****4070
2018-07-26,热，刺激，好玩，外面的雨衣不太好用,_CFT0****0328
2018-07-26,取票找了半天，最后还是在售票处问工作人员才知道是在某个角落，里面的设施很多没开，还有个工作人员态度特别差，真把自己当我们的上司似的，大呼小叫，mmp，里面的物价比外面最少高三倍,M22****1375
2018-07-25,到达当天，因天气原因，许多大型户外项目暂停开放，但还是有一些较为惊险刺激的。其中，龙飞凤舞，轨道在上，人在家，只有一个感觉，耳朵和头在不停的撞两边的防护，时间较短。古窑惊魂最大的感触不是吓人，而是黑的看不见脚下的路，都不知道往哪走。云霄飞车是最刺激的一个项目，防护措施也很好，属于玩了一遍还想再来一遍的那种，可惜时间不够了。直冲云霄，上去之后停留了一下，还没反应过来，就已经到地上了。最最需要吐槽的是竹林绿蟒，全国轨道最长木质过山车，不得不说，防护措施超级差，上去时，就和朋友吐槽，就前面一根杆，两人共用一条安全带，其他什么都没有，也太简陋了吧。结果过山车开始之后,M22****2538
2018-07-25,服务人员态度是非常友好的，但是真的很想骂人，一家四口买的套票，除了一些像小公园儿童专属游乐设施能玩的项目开启，其他的基本关闭，上当受骗的感觉。门票打5折都不值得去，,_WeCh****08532
2018-07-25,一一般还不能带吃的，里面吃的东西太难吃了。,e10****563
2018-07-23,环境优美，地理位置好，交通方便，房间舒适卫生，服务人员很热情，乐于提供各种帮助，早餐丰富。设施很人性化，网络高速信号好，窗外风景好。有特别的开床服务，房间小摆件的设计也很有特色。性价比不错，下次还要入住,舒行者
2018-07-23,天热没什么人 玩的很好很开心。,小鱼
2018-07-23,天热没什么人 玩的很开心 很好 ,小鱼
2018-07-23,游乐园不错，只可惜下雨了。。。,_WeCh****261274
2018-07-23,还不错个人已经去过一次了这是第二次来了,_WeCh****597161
2018-07-22,里面有小孩子玩的，有大孩子玩的，更有大人玩的，什么年龄都们找到自己玩的，有一个木质过山车，还有一个据说最高的过山车，悬挂过山车，万圣节晚上还有cosplay，值得去一次,两袋面
2018-07-22,除了几个全都完了，有些没开，可能人不多，第二次玩了，很不错,M27****4983
2018-07-20,天气太热了！有些项目不开！小朋友玩的太少了,骑着小强看日出
2018-07-19,园区比较大，也分成几个不同的主题，有些娱乐设施还是比较好玩的，不过有很多我比较期待的项目都没开，园区里面的食物挺贵的，建议自带，环境不太好，比起其他大型游乐场还是差了点,Flenda
2018-07-18,整个乐园很大，玩的设备也很多，觉得那个鬼屋一点也不吓人。木质过山车真的超级刺激，跳楼机真的这辈子不想玩第二次……真的很热,swaggyYs
2018-07-16,很多项目没开，有一个女工作人员态度超级差（小孩爬着玩的那个飞机项目），游乐场里面有那种关光车，居然不带游客，大夏天的在太阳底下爆走，脚都断了，很多项目很远，实在走不动了没过去玩，门票比较贵两百多，里面还有很多收费项目，冰雪项目租件衣服都三十，太贵了，我们人又多租个衣服都花了几百块，以前去横店租衣服都是自愿的，不租也可以进去瞧瞧，这里是强制的不租不让进，结果进去就是屁大的地方，一万个后悔进去了，总体来说很差，不是带小孩子们去玩我是不会去的！很垃圾！,M27****6304
2018-07-15,整体不错，带小朋友来玩不错，有蛮多小孩子玩的东西，大人玩的也很刺激，心脏不好的不建议玩，受不了，里面的东西很贵，很多亲子的玩的要收费，20起步，大型玩的游戏都免费，家庭亲子票，说重点，天太热了，建议天凉再去，人都黑了一圈,龚生110
2018-07-15,天很热，但好处是各个项目玩的人不是很多，最最热门的也只排了一个小时左右。但有好些项目在检修，对不起这个高峰期的票价。,M22****6833
2018-07-15,游玩感受挺好的，下次还会继续关注的。,_WeCh****26327
2018-07-15,里面风景不错，设施也很多，就是可惜了上次去带着娃娃什么也没玩，下次还要去一次,M23****8952
2018-07-14,玩得好开心，蛮赞的，好多项目迪士尼都没有，在这里就有，玩了三大过山车，漂流各种，看了俩个剧，反正我来的那天没啥人，dou没排队，每个项目都能玩好几遍了。,M22****7400
2018-07-14,29.8完全是搞笑，软件都没有和园区说好，7点到那里，取票的时候，自动取票器关了，而且8点半就会关闭园区，搞这个特价完全是在耍人！,_WeCh****36055
2018-07-13,在南昌算是一个比较好玩的地方，价格较贵，尤其对南昌的消费来说，真的不便宜,E36****31
2018-07-13,我和老公带孩子一起去的 结果就我老公一个人玩的不亦乐乎！跳楼机 过山车都是必玩项目，我去的时候人不多，不需要排队，总体好评吧,M24****0976
2018-07-13,购买的亲子票，里面挺好玩的，孩子也很喜欢来玩。,m08****66
2018-07-13,非常满意，玩的项目很多，价钱不贵很划算,M52****818
2018-07-12,好玩  感觉一天玩不过来  但是里面的东西太贵了。,M27****0005
2018-07-12,很不错的哦，那时候人很少，没有排队,M23****4324
2018-07-10,还可以，就是饭贵了点，大热天真不适合来这玩，都中暑了,M27****0906
2018-07-10,人太多，排队都进不去，弃玩！门票作废了 .............,M23****510
2018-07-09,木质过山车果然没让我失望  大棒锤朋友玩了3次 这次去没看见什么表演 可能因为暑期 没那么多人 各项游玩的都没有排好久的队,M24****7113
2018-07-09,软硬件设施都有待提高，性价比不是很高。,chuanchuan76
2018-07-08,去时有几个大项目没开，不过还是很过瘾的,M23****1346
2018-07-08,性价比超高，五一前去的，人少，最精彩的是水幕,M24****8026
2018-07-07,讚，實在是太好玩了。有機會還去,we****03
2018-07-07,可以去玩玩，蛮好玩的，就是周末人比较多！,M23****1944
2018-07-06,玩得挺开心的，下次再来一次出游,怡朗关天培
2018-07-06,首先，景区服务很好，很到位，游乐设施有解说，等的时候可以了解到很多细节，让等的过程不那么枯燥，安全也很可靠。但是也有较大的问题，内部装饰不能算华丽，只是一般，地面掉色很严重，水泥都暴露在外面，建筑设施保养得也不是很好，跟宣传相违，这会让人难以接受。而且里面的项目还要另外收钱，很多项目也不能玩，这真不是一个真正顶级的游乐园应该有的，我对此的理解就是游乐园还是以自己挣钱为中心，没有真正想要游客开心，不是以游客为本。总的来说，起初期望很高，宣传广告上说乐园与迪士尼齐名，但结果却不尽如人意，游乐园就是个普通的公园，很普遍的那种，给我的印象不是很好。,_CFT****84405
2018-07-06,还行，整体不火可以，就是等一项要很久，感觉要玩几天,M22****2438
2018-07-06,订票优惠，方便快捷。孩子们玩的很开心，,M22****9039
2018-07-05,"很好玩啊  园很大走的腿断   但也有些没开的
确认过眼神  还是可以的",大乌斯秋格伍云召
2018-07-05,非常划算.平时都是160一张.,320****338
2018-07-05,玩的蛮好，就是吃的太贵，走起来也很累，建议多带水进去,M27****9464
2018-07-03,很好，比黄牛党那里还便宜，玩的很开心,M22****6040
2018-07-02,可以，环境还好，就是去的是有些项目在维修有点可惜,M27****5399
2018-07-02,"带孩子去的，从早玩到晚，炒鸡开心！
",M22****8113
2018-07-02,还不错，俩孩子喜欢，玩得非常开心,vinnelulu
2018-07-02,可以就是人多 太晒了   项目不错,M23****7231
2018-07-02,面积很大，整体还不错，消费挺高的，停车半天要30块，除了自动卖水器5元一瓶，其他都10元起步，一根面筋也10元。,M17****731
2018-07-01,虽然是夜场票，性价比很高，基本都能玩下来，正值中秋，看了一场表演，见到了beyond的阿黄，玩的很开心很好，值得推荐。,320****143
2018-06-30,去的话，感觉过山车是一定要尝试的，其余的小项目，我觉得没啥特别的，而且主要是，最高的那个过山车尝试了之后，体力消耗很快，其余的项目不会很想去玩 。。,慵懒呀
2018-06-29,万圣节千万别去，没节奏，很早就关门,_CFT01****2142911
2018-06-26,过山车好刺激！就是项目有点少！6.22去的！,honcor
2018-06-26,还可以的哦，就是维修的设备太多，好多都没玩到,M27****7743
2018-06-26,不好玩，下雨，排队时间也太长了，玩不了几个项目,M14****657
2018-06-26,万达游乐园不好玩，以后不会去了。,changstar
2018-06-26,万达主题游乐园名不符实，很多游玩设施都不开，感觉比较差。,changstar
2018-06-24,个人觉得跟我预想的差别很大，玩一个东西要排好久的队，也许是因为节假日的关系，不出意外的话，应该不会再去第二次了,M23****0895
2018-06-23,游乐设施挺多的 挺好玩的 就是里面小吃太贵了 作为一个学生有点消费不起 只能自己带点吃的,_WeCh****021018
2018-06-23,还好吧，有点贵，离市区比较远！,E39****96
2018-06-22,真不值！不是乐园不好，是来的时间不对，快烤熟了，热的要崩溃的感觉，如果凉点来就好了，更适合年轻人大孩子，我们孩子太小，玩不了几个，浪费钱，尤其大人的门票纯属浪费,_CFT01****0366550
2018-06-22,116cm高的孩子是不是很多项目不能玩？,M22****9823
2018-06-20,蛮好的，玩的，项目也挺多的，如果不是周末的话也不用排好久的队,M60****234
2018-06-19,过山车很刺激，场地也足够大，可以玩一整天,imbanoob
2018-06-19,很一般，里面有很多自费项目，比较奇葩的是有些游玩项目规定2小时内开发,lww1129
2018-06-19,环境好，项目多很刺激，下次还会来,_WeCh****81830
2018-06-19,作为一个定居在上海的江西人，为了那么一点江西情怀，趁放假带父母和小朋友逛了下省会城市南昌，最后一站就是这个万达乐园了。给我感觉就是个山寨版的迪士尼，天气太热如果带小朋友真不建议去玩，很多项目都在太阳底下暴晒，工作人员都建议不要游玩，因为坐下去烫屁股，里面付费项目也多，吃个快餐60元一份，下次再也不不会去啦！,M25****0532
2018-06-18,太刺激了挺好玩的          ,_WeCh****497604
2018-06-18,挺好的，人不多，不用排很久的队伍，除了天气太热，是一段很好的旅程,_WeCh****60916
2018-06-18,都挺好玩的ｸﾞｯ!(๑•̀ㅂ•́)و✧就是今天天气太热太阳太大，小伙伴们还是尽量找一个温和的阴天玩比较好(✪▽✪),玮玮玮玮玮了个颜
2018-06-18,完美补充了南昌在大型游乐场的市场空白，但是和一线城市的比起来还是略有不足,yychao
2018-06-18,"设施陈旧不堪，典型的没有管理维护，和国内其它主题乐园从规划到管理到创意简直没法比
",光滑简
2018-06-18,游乐场很不错！玩的也挺开心！过山车留下了难忘回忆！,M27****2857
2018-06-18,世外桃源——竹海秘境——云霄仙阁——仙女奇缘——鄱阳渔家——五彩瓷都(是不是很梦幻的名字？像游戏里面一样~,pleaselee
2018-06-17,玩得很开心，人都晒黑了一圈，以后还会再来的！,M28****755
2018-06-17,天很热，人很多，但很好玩，只是有些玩的设备在维护，有点可惜没玩到！,M28****755
2018-06-16,有很多很好玩新奇的娱乐项目，比如云霄飞车，竹林绿蟒等，可惜的是有两个最刺激的项目没有体验到。,爱而未得
2018-06-16,还行 要检查学生证什么的 最好带着准考证什么的 身份证,M27****2659
2018-06-16,好玩  非常好玩  下次还来玩！,_CFT0****0699
2018-06-16,刺激！！就是有些地方去的时候没有开放,_CFT0****7122
2018-06-16,很多项目都没开 不知道老板是小气看人少舍不得电费还是怎么样 然后其他项目没什么人排队 也要等好久才能玩  里面很多项目都要另外掏钱  希望可以像外面的欢乐谷学习学习,欧阳大
2018-06-15,玩的开心也很累，就是没有看到表演有点小失望。玩了两次直冲云霄，被龙飞凤舞吓傻了，神龙摆尾都不敢尝试。第一个玩的是竹林绿蟒，感觉还好。不过还有好多没开放。,_CFT0****1002
2018-06-15,中国最高的过山车，全国最大的木制过山车,M23****8560
2018-06-15,虽然排队排挺久的 总体来说还是很棒的,M27****8716
2018-06-14,很不，错玩的开心，价格便宜，下次再去,M24****2011
2018-06-14,玩了很多项目，唯一不好的地方是它不够明确，有的停止运行或还未开放，容易白跑,_WeCh****577107
2018-06-13,游乐园挺不错的，体验了很多项目,M27****8137
2018-06-13,一天差不多玩个5个差不多  里面东西卖的很贵,_WeCh****321771
2018-06-12,很刺激   所有最刺激都玩了  ,M27****8903
2018-06-12,万达主题乐园，青花瓷的主题乐园，可以和美国迪士尼媲美！,yuhyi53211123
2018-06-10,玩的特别开心，景区风景特别好，最主要的是我们的导游人特别幽默，为王导点120个赞,M22****8744
2018-06-10,游玩环境不错，游玩项目也挺多的，节目也值得一看，美中不足的是吃的太少选择了，不知道是我没找到呢，还是没有，又不让带吃的进园，玩一天下来，饿死宝宝了,M95****70
2018-06-10,很棒，玩的项目比较多，但最好不要周末去，要排蛮久的队,M60****234
2018-06-09,玩的挺开心的，三种大型过山车贼鸡儿刺激,_CFT0****2213
2018-06-08,非常刺激，小朋友玩得更是嗨了，上次是寒假去的，暑假再去玩一次水上项目,_WeCh****589785
