cat_comment_time,cat_user_comment,cat_user_name
2017-12-06,现在建的比以前好了很多，更值得去了。,zha****en
2017-12-05,著名的八一起义就发生在这里的。,_WeCh****190177
2017-12-03,记着第一次到南昌的时候，朋友告诉我南昌又被叫做英雄城，为什么叫做英雄城呢？那就是因为八一革命在此爆发的。而南昌起义纪念馆就应运而生了。第一，纪念馆位于繁华的中山路，后面有很多贩卖小吃的摊子，距离绳金塔并不是很远。第二，目前这附近正在修地铁，可能很长一段时间公交交通都不方便了。建议打车吧。第三，这里属于免费的教育景点，不收门票。第四，注意事项，纪念馆占地面积很大，建议留出来充分的时间，最少需要三小时。展馆旁边还有一个遗址，我感觉遗址更有感觉，走进去仿佛回来到了烽火连天的岁月，让人感慨万千。,M17****075
2017-12-03,南昌八一起义纪念馆，位于江西省南昌市西湖区中山路，纪念馆占地面积为5903平方米，于1959年10月正式对外开放。八一南昌起义纪念馆，是国务院公布的首批全国重点文物保护单位（所辖五处革命旧址:南昌起义总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教导团旧址和朱德旧居），也是国家AAAA级旅游景区。,漢江鴨鴨
2017-12-02,很有意义的景点，纪念八一起义，值得一游。,L-Y-N
2017-11-29,展厅里面实景模拟挺赞的，雕塑在光影配合下，枪炮声、爆炸声、冲锋声、火光，枪口的火焰，让人身临其境。还有朱老总的那把枪，是里面最著名是藏品。,Moon作
2017-11-29,到南昌必去的地方，展览不错，免费,行走的田小爬
2017-11-28,南昌红色景点，是上历史课的好去处,朗德
2017-11-28,这种地方对孩子的教育意义比较大一些,meren
2017-11-28,缅怀先烈，来看看你们，值得敬仰,大衛
2017-11-25,八一南昌起义，打响中国革命的第一枪。,浣花深处
2017-11-20,孩子有必要到这里接受一下爱国主义教育,159****3693
2017-11-19,八一起义纪念馆真的很不错的哦！,筱筱
2017-11-18,还是不错的，目前只能去到一楼，楼上不开放，也许下次来就好啦。,我自我自我
2017-11-18,重新装修后，加了3D影像等技术，参观起来不枯燥。另外，八一起义纪念馆的免费讲解频率很高，基本上去参观就可以听到免费讲解，性价比高！该馆不要钱的！免费！,庐山升龙霸波
2017-11-16,凭身份证就可以进入，很多南昌起义的故事，做得很好。,帅翻全场就是我
2017-11-15,历史的记录，革命根据地，重温历史。,205****226
2017-11-15,景色优雅，价格合理，值得大家一起去玩。,M11****724
2017-11-11,八.一起义纪念馆。来之不易的江山，无数先驱倒下，他们没法想象今天人们的生活。,释净一
2017-11-09,进行革命历史教育的好地方。值得一去！,120****269
2017-11-08,去的时候就是太热了点！其他的还不错！,_WeCh****94760
2017-11-08,中国革命的发源地，讲解的很详细，也陈列了很多文物，非常详细。应该去接受一下革命教育。,139****9875
2017-11-06,南昌排位第一的景点了，应该是新建了一个展馆，比以前的老楼好多了，很多实景展示模块，直观，生动，有趣。非常推荐带孩子去看看，起码以后革命史考试时他能有印象。,133aaaaa
2017-11-05,八一起义纪念馆非常有纪念意义，八一南昌起义是新中国军队建立的第一枪，建立了中国第一支军队，江泽民题词中国军旗升起的地方，可以一看,杰克逊11
2017-11-04,八一南昌起义纪念馆位于江西南昌，在胜利路步行街南端尽头，是为了纪念1927年8月1日发生的南昌起义。纪念馆每天中午休息，周一休息，所以要找好时间。,一木阿南
2017-11-03,"八一纪念馆、小时敬仰的革命烈士馆、如今老了、原了一生的梦！亲眼见到所有为国为民献出年轻的宝贵生命的烈士遗像！,向他们致敬！！！",拉尼来俊臣
2017-10-31,革命历史不能忘，缅怀先烈，瞻仰伟人,110****755
2017-10-24,孩子们在门口穿上军装拍照， 太有趣了。,空空空空的我
2017-10-23,旅游团很多 没什么意思的 不喜欢,腊八爹
2017-10-23,每天也是不定时有讲解，我去的时候遇到了，听讲解还是挺有意思的,导演您说我躺哪
2017-10-21,这里不要门票，身份证就行，还是挺值得一看的。,小魅力蘑菇
2017-10-19,意义非凡的八一南昌起义纪念馆。详尽说明了起义。让人们记住八一！,卡佩拉柳宗元
2017-10-17,可以很好的帮我们了解那段历史，从图片、文字、文物中体会如今和平生活的珍贵,201****689
2017-10-17,逛步行街时，无意当中发现的这个景点，匆忙当中去里面逛了一下，挺不错的，铭记历史。勿忘初心，才能更好的前行。,cfg小陈
2017-10-16,南昌市著名的旅游景点。趣味性一般。,_M13****3959
2017-10-15,八一南昌起义，是人民军队建军的标志，而南昌起义纪念馆，正式为了纪念这段峥嵘岁月，具有很好的红色教育价值。党和国家领导人也多次参观，回望历史。展览馆一部分是还原南昌起义事件，另一部分是党的历代中央领导集体对于军队建设的发展。,爱敬诚善
2017-10-11,说实话，没进去，在维修，只在外围看了下八一广场。。。但是还是建议北方人去南昌的时候自带扇子（即使在十月份）,安静的小火车
2017-10-11,八一起义从南昌开始，纪念馆很有教育意义。,窗里的天气
2017-10-09,深入历史，不忘实心。交通方便，景点大气，干净，非常值得一游。,M57****333
2017-10-09,生平第一次到南昌，八一纪念馆自然是要去了，坐地铁一号线，很方便，提前半小时到达，门前已经排起了长龙，好在整体有序，顺利进入。里面的一切都值得一看，是了解我军历史的窗口，也是缅怀革命先辈的圣地，非常值得。遗憾的有两点：一是进门排队时，一南昌本地人带着孩子公然插队，且置众人的指责于不闻，给孩子做了坏榜样；二是参观完出门时，看到保安大叔放进一家人，这家人本来排在队伍末尾，但有人用一根香烟便买通了保安，得以从出口进入。希望能加强管理，让这圣地保持神圣。,M24****6478
2017-10-08,去的时候人很多，但是很值得去，看完觉得热血沸腾，了解了很多历史，特别棒的纪念馆，而且还是免费的，去南昌一定要去的地方之一，特别推荐。,四月蓝风
2017-10-07,接受红色教育，感受祖国强大！值得一看,120****511
2017-10-07,去纪念馆时正好碰上很多幼儿园小朋友参观，但是奇怪的是幼儿园为了减轻邀请家长一道参观，这样就使小朋友失去了纪律性和组织性，兴趣性，小朋友在家长的呵护下在里面嘈杂喧哗，让本该教育的活动失去意义，这种带家长活动我是第一次见到。让人很是质疑。,M54****582
2017-10-06,八一广场，位于江西省南昌市东湖区，为南昌市的心脏地带，江西省最大的城市中心广场，南昌市和江西省政治、经济、文化、休闲、娱乐等活动的重要场所，原名人民广场。八一广场伫立着由叶剑英元帅题写的“八一南昌起义纪念塔”,克萨蒂瓦苏角
2017-10-06,现在是免费参观的，凭本人身份证即可，值得参观。,_U4****9188
2017-10-05,八一城里忆八一，军歌嘹亮追军魂，,肥土豆丝
2017-10-04,免费的，里面很多东西，可以去看看，我去的时候人挺多。,LIUT0112
2017-10-04,免费的爱国主义教育基地，值得称赞,yychao
2017-10-03,百里健行的时候去的，还算不错。,幸福人生LOVE
2017-09-30,八一南昌起义改变了历史，打响了武装反抗的第一枪，纪念馆史料丰富，讲解独特，让人非常受教育，大型革命浮雕，南昌起义主要领导人雕像等非常多，让人对这段历史记忆犹新！,轻快的行走脚步
2017-09-28,非常棒！展品丰富，声光电展出手段先进齐全，不但有起义主题的展览还有我军历史演变进程的全面展示。是一个非常生动的爱国主义教育的基地。,牛牛19730724
2017-09-27,就是当年指挥起义的总部所在地南昌大旅社改建而来。历史故事每个上过学的人国人都已经能耳熟能详了。倒是看下百年前的五星级酒店的样式和室内装潢倒也有趣。,此心无障
2017-09-27,无数革命先辈，都是在这聚集起义建军。,M14****756
2017-09-25,感觉  还行把。,玩起来
2017-09-24,南昌我认为最最值得来的地方，很有教育意义，很多文献资料其他地方都没有，建议带着孩子们来，即是了解历史知识，有增强爱过主意教育。,横扫千军
2017-09-24,值得一去的，了解我们的英雄为保护祖国为人民的英雄事。,M23****0478
2017-09-22,在南昌这个英雄城一定会去南昌八一广场瞻仰八一广场纪念碑，而后要去南昌八一纪念馆，当然要去江南三大明楼之滕王阁，感受落霞与孤鹜齐飞，秋水共长天一色之美景,广隶
2017-09-21,一定要来看一看，很不错的一个地点。,meren
2017-09-21,史料真实，动漫生动，符合时代要求。但是参看一次要排很久时间长队，才能获得参观机会，建议加一1大游客的游览时间，定位及学习指望。,_U2****1044
2017-09-19,值得一去，很不错，环境也不错，,M22****2985
2017-09-16,这里是免费进的，只要凭本人身份证就可进入，值得进去参观一下，接受革命思想教育。,_U3****8223
2017-09-12,著名的南昌八一起义纪念馆成立于1956年凭有效身份证件免费开放，不忘历史！！,M12****460
2017-09-12,南昌八一起义纪念馆位于江西省南昌市西湖区中山路，占地面积5903平方米。是江西省文化厅，南昌市文广新局共同管理的副处级文博事业单位。瞻仰革命先烈，学习红色文化，是非常值得推荐可以学习历史感受历史接受精神洗礼文化熏陶的旅游地。,有李吃遍天下
2017-09-12,景点很美很漂亮，人很多很有气氛哦,小幸运33
2017-09-11,太有纪念意义了不用门票性价比超高  值得中国人民学习,佐或佑
2017-09-11,八一南昌起义纪念馆位于南昌市中心，里面有南昌起义的展览，从南昌起义走出的开国将帅雕塑，还有各种革命文物。是红色教育基地。下午4：00闭馆。凭身份证件免费参观。有多路公交到达，最好乘公共交通前往。,清风明月
2017-09-09,打响第一枪的地方，现在里面从新装修了，凭身份证免费参观。里面还是有很多历史的沉淀。,艾罗洛扬雄
2017-09-08,整个馆区不小，场景复原得很好，基础措施也很完善，甚至还有自己的app。纪念馆不仅保存了许多老物件，还运用了许多现代化科技来展示，入多媒体场景、沙盘展示等。走一圈下来可以学到不少东西，是个不错的红色景点。,clozet
2017-09-07,纪念馆是免费参观的。距滕王阁15-20分钟步行路程。馆内详细展示了八一南昌起义的前奏、过程与发展。南昌起义总指挥部旧址也在其内。,杉山
2017-09-05,真实的感受到南昌起义，比书中了解到的更加深刻，看完之后更加感慨现在的幸福生活来之不易。,M23****454
2017-09-03,革命历史博物馆。对战争感兴趣的可以来看看,旅游不能盲目
2017-09-02,爱国主义教育的基地，我党我军的军魂所在,英雄好汉
2017-09-01,八一起义纪念馆是南昌市旅游必去的目的地，也是南昌红色旅游最经典的地方。纪念馆地处南昌市市中心，与八一广场有一定的距离，千万不要认为八一广场与它都在一个地方，这里离滕王阁也很近，步行两个公交站即可到达。今年是建军九十周年，电影《建军大业》便是发生在这里。南昌起义，是由朱德、叶挺、周恩来、彭德怀、陈毅、刘伯承等党领导人领导的，向国民党反动派打响了第一枪，所以说南昌是一座英雄之城。纪念馆分为两个部分，第一部分是指挥部旧址，主要是一栋民国时期的大楼，目前只有一层开放，都是按照当年的模样布置的。第二部分是南昌起义纪念馆新馆，一楼是介绍南昌起义的前后，第二楼主要讲述国家领导人对红军的诠释。人比较多，排队要二三十分钟。,慵懒国王
2017-08-30,这个地方我去的时候天气特别炎热，但是里面很凉快，在这里面需要排队进去，感觉挺好的，挺有意义的，我是和我弟弟一起去的，但是遇到一个旅游团，那个团的导游特别气人，不是他们团感觉像有歧视一般。,爱玩的咋个
2017-08-27,缅怀革命先烈 爱国主义教育基地,chainpaul
2017-08-25,有历史意义，可以带孩子们去看看，但周边环境一般,118****983
2017-08-24,南昌必去景点！带着爸爸妈妈去过一次，有意义的一次旅行！,M26****413
2017-08-22,在市中心，位置很好，红色教育基地,Charles667799
2017-08-22,南昌是英雄城，想了解历史的可以去看看,M23****0871
2017-08-21,八一起义纪念馆位于江西省南昌市，成立于1956年，1959年10月1日正式对外开放。旧址原是江西大旅社，建成1924年，是一座灰色5层大楼，共96个房间。1927年4月12日和7月15日，蒋介石和汪精卫先后在南京和武汉发动“清共”后，中国共产党为反击国民党当权派屠杀共产党人和工农群众，挽救革命，1927年7月下旬，起义部队到南昌，包租下这个旅社，成为领导起义指挥中心，在喜庆厅召开会议，成立了以周恩来为书记，李立三、恽代英、彭湃为委员的中国共产党前敌委员会。1927年8月1日凌晨2点，周恩来、贺龙、叶挺、朱德、刘伯承等指挥各路起义军向驻守南昌的国民党军队发动进攻，经过4个多小时激战，占领了全城。8月3日起先后撤离南昌，经江西瑞金、会昌，转进福建长汀、上杭，9月下旬到达广东潮州、汕头地区，1928年4月下旬到达井冈山地区，与毛泽东率领的秋收起义部队会师，合编为中国工农革命军第四军。南昌起义打响了武装反抗国民党当权派的第一枪，是中国共产党独立领导武装斗争和创建革命军队的开始。1933年7月1日，中华苏维埃共和国临时中央政府决定，每年8月1日为中国工农红军成立纪念日。中华人民共和国成立后，将此纪念日改称为中国人民解放军建军节。,365happy
2017-08-21,周一闭馆，遗憾而归！这么重要的信息携程网居然没有，无语！,135****7891
2017-08-21,免费。进去后感受了一次革命历史文化的熏陶。,203****127
2017-08-20,这个地方很有意义   很多外地来南昌的人都会去,M59****559
2017-08-18,八一起义纪念馆 跟着父亲一起来 很有感触也学习到了很多东西 值得,S-yue奢悦陈哥
2017-08-17,纪念八一起义，铭记历史。教育孩子的好地方。,窗里的天气
2017-08-17,革命历史教育基地 八一建军节的由来,chainpaul
2017-08-16,保存的很好，免费。去的时候在拍建军大业，没能进去。,prida001
2017-08-15,值得一来参观的一个革命老区，非常有意思的战争文化遗址！！！！！！！！！！！！！！！,游子单心
2017-08-12,南昌之所以叫英雄之城，除了是江西省会还是革命打响的第一枪！在这座不大的城却有许多的革命故事！江西是红色革命根据地！南昌就是红色的中心地了！这里有许多老一辈革命家的足迹！这座八一起义纪念馆里就陈列着他们的故事！它坐落在中山路的繁华街区！紧邻万寿共商城（南昌老购物街区了）马路对面就是步行街！在这嘈杂的环境中有这么一座有故事的展馆！这里免门票每周一休息。其他时间凭身份证参观下午四点闭馆！上午好像是九点开馆中午也会闭馆！大家去参观看好时间！展馆里陈列着革命烈士的物品，字迹，图片，勋章。还有模拟作战地势交代革命的部署策略的模型！用电子视频还原了战争现场！有一比一的老百姓欢送红军蜡像！有巨幅地石雕刻着冲锋的队伍！也有书法家笔下的革命前辈人物肖像！每一件展品都很好把你带入那个时代！吃水不忘挖井人，我们现在的太平生活都是先辈用生命换来的！所以这里是值得去参观的！,M17****075
2017-08-12,八一起义纪念馆真的很不错的哦。,筱筱
2017-08-11,南昌必去景点之一。纪念馆左手边的酸奶黑米露特好喝！,葉1628
2017-08-10,很值得一看，很有纪念意义的，,320****732
2017-08-10,来到八一起义纪念馆，了解南昌的英雄革命史,159****3693
2017-08-08,对革命史感兴趣可以来看看，南昌必到之处,旅游不能盲目
2017-08-07,南昌八一起义纪念馆是全国重点文物保护单位，它的前身为江西大旅社。1927年7月下旬，参加起义的部队包租下这幢旅社，在喜庆厅召开会议,卡利亚诺李春
2017-08-07,"这幢外观呈银灰色，座南朝北，楼高四层的回字型建筑，原为江西大旅社，始建于1922年，1924年建成，采用中西合壁的建筑风格，外观以具有西洋风格的水泥浮雕装饰门窗，楼内有一宽大的天井，天井里放有四口防火用的大水缸，显示出中国传统建筑的独特格局。
1927年8月1日凌晨2点，随着一声枪响，震惊中外的八一南昌起义打响了，中共前敌委员会书记周恩来、起义总指挥贺龙、前敌总指挥叶挺、第三军军官教育团团长朱德、军事参谋团参谋长刘伯承率领起义军两万余人打响了武装反抗国民党反动派的第一枪，它宣告了中国共产党独立领导革命武装斗争的开始和人民军队的诞生。为了纪念这一伟大事件，1956年，人民政府建立了南昌八一起义纪念馆，馆址就设在当时的总指挥部旧址内。",Li-Lee
2017-08-07,哈哈哈哈宝贝红火火不会好吧哈哈哈哈宝贝,菲达猫
2017-08-01,怀念历史，铭记历史，不忘先烈。,M22****8819
2017-07-30,建于1924年，是一座灰色五层大楼，参观纪念馆了解了南昌起义的光辉历史篇章，能学到很多学校学不到的东西。,M57****461
2017-07-28,打响第一枪！很值得一去。看到了共产党的成立是多么的不易！今天非常幸运去八一纪念馆，刚好休整后首次对外开放，很是值得推荐旅游的地方！,152****0006
2017-07-28,免费开放，很好的爱国教育基地。,yychao
2017-07-26,到了红色南昌，不去八一南昌起义纪念馆那怎么说得过去。南昌起义纪念馆去过两次，有一次是周末，好多人排队啊！里面布局其实就是遗址+展厅。展厅里面实景模拟挺赞的，雕塑在光影配合下，枪炮声、爆炸声、冲锋声、火光，枪口的火焰，让人身临其境。还有朱老总的那把枪，是里面最著名是藏品。提醒去玩的朋友，1.带好能证明身份的证件，凭证件登记免票参观。2.不要在节假日（比如国庆）和周末去，这里太有名了，人超多。如果实在要去，下午比上午人少些。3.旁边小巷里的八一饭店味道很好，南昌特色，第一次来的时候，我们就在这里吃完再进去参观的。,sonicx
2017-07-25,近现代史著名事件之一。学历史的朋友来南昌一般都会来看看。,旅游不能盲目
2017-07-23,八一南昌起义纪念馆位于江西省南昌市中山路西端洗马池“八一”南昌起义总指挥部旧址内，占地面积5000平方米，馆藏文物2600余件，为中国爱国主义教育示范基地。,卡利亚诺李春
2017-07-22,八一纪念碑在这里，蛮高的，值得纪念哦。,新城之光
2017-07-22,很不错，地点在南昌核心区，今年八一习大大要来，整半年都在附近改造，改好了应该会更棒！,米埃婆婆
2017-07-18,“八一”南昌起义总指挥部旧址内。,小眼镜张
2017-07-17,今天来到了南昌的八一起义纪念馆，了解到了这次起义的经过，历史意义，了解到了那个时代的很多历史，获益匪浅。,_WeCh****33233
2017-07-08,看看中华的历史，不过要提醒一下，不可以穿拖鞋去呦。,妍熙xisanny
2017-07-08,"南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位(所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居)。

在南昌市中山路380号，占地面积5903平方米。是江西省文化厅，南昌市文广新局共同管理的副处级文博事业单位。

2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。",小胖
2017-07-07,很怀念八一广场及旁边的沃尔玛超市啊！那时候去沃尔玛买点吃的，在八一广场可以转一天啊！,小小玩友
2017-07-06,现在没有八一起义就没有现在和平的现在，去熏陶熏陶是有必要的，去了更能让你珍惜现在，努力前行,善待他人88
2017-07-04,纪念碑很醒目 英雄城的标志 赣江之畔,gokinto
2017-07-03,起义馆游一圈满满的爱国情怀奋起啊。南昌八 一起义是中国共产党为反击国民党当权派屠杀共产党人和工农群众，挽救革命，于1927年8月1日在江西省城南昌发动的武装起义。南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德南昌旧居）。,Cxiaobin112233
2017-07-03,居于闹市中心，纪念意义颇大，交通不方便。,prida001
2017-07-02,只需要带上身份证或学生证就能参观。带孩子感受人文历史也是不错的选择,_WeCh****29213
2017-06-28,打响革命第一枪的地方，有着特殊的意义！,小小艾娃
2017-06-25,南昌起义纪念馆位于南昌最繁华的中山路上，谁也想不到纪念馆就在人们天天购物的这条街上，纪念塔现在是免费开放的，为保护纪念塔安全，所以有人员限制，来纪念馆不但能看看革命时环境条件，还能深刻了解当初革命时的艰苦环境比之现在我们得到的和平繁荣的生活相差之巨大，更能深刻的体会今天的生活来之不易！能更好的使人学会很多课堂学不到的体验及知识。,可不可以都重来
2017-06-25,可惜去了发现闭馆修整，要到7月底才开放，不过不远处就是胜利路步行街，逛逛也是不错的,时光旅者
2017-06-20,纪念馆位置很繁华，人很多，但是内部不是很理想。,书不光是用来念的
2017-06-17,很不错啊   浏览到很多革命时期的东西  特别好,Lzjy
2017-06-15,八一起义闻名遐迩，人民军队成立。,哈哈哈有意思呀
2017-06-11,丰富的革命历史。非常值得一去。,sy****969
2017-06-07,这里是到南昌旅游必须去的景点之一。,动感山水
2017-06-02,英雄城市名气大，为中国的伟大事业奠定了基础，也是历史爱国主义教育的重要基地。,139****9592
2017-05-31,今天来到八一起义纪念馆，八一是建军的日子，见证了由弱到强的象征。,_WeCh****33233
2017-05-31,南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位。在南昌市中山路380号，占地面积5903平方米。2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。,当地向导江南游子
2017-05-30,参观南昌八一起义纪念馆和八一广场。1927年的八月一日，在革命处于低潮期，八一南昌起义对反动派打响了第一枪，人民军队从此诞生。军旗在南昌城升起，八一也成为了建军节。少小时曾经在部队大院度过，因而对军旗升起的地方心怀崇敬。 ​,洛洛小仙女
2017-05-30,八一军旗升起的地方，地处闹市，吃饭、购物都很方便。,艾罗洛扬雄
2017-05-27,军旗升起的地方，南昌起义了不少,托马斯彪彪
2017-05-24,闭馆，白来了，有点小遗憾，是这次江西旅游的遗憾，玩儿情怀的地方，无所谓好坏,荆无命
2017-05-21,不错，很有教育意义，可以去参观一下,第五人称
2017-05-19,现在闭馆维修，据说2017年8月1日开馆，有计划参观的注意,荆无命
2017-05-16,南昌之所以叫英雄之城，除了是江西省会还是革命打响的第一枪！在这座不大的城却有许多的革命故事！江西是红色革命根据地！南昌就是红色的中心地了！这里有许多老一辈革命家的足迹！这座八一起义纪念馆里就陈列着他们的故事！它坐落在中山路的繁华街区！紧邻万寿共商城（南昌老购物街区了）马路对面就是步行街！在这嘈杂的环境中有这么一座有故事的展馆！这里免门票每周一休息。其他时间凭身份证参观下午四点闭馆！上午好像是九点开馆中午也会闭馆！大家去参观看好时间！展馆里陈列着革命烈士的物品，字迹，图片，勋章。还有模拟作战地势交代革命的部署策略的模型！用电子视频还原了战争现场！有一比一的老百姓欢送红军蜡像！有巨幅地石雕刻着冲锋的队伍！也有书法家笔下的革命前辈人物肖像！每一件展品都很好把你带入那个时代！吃水不忘挖井人，我们现在的太平生活都是先辈用生命换来的！所以这里是值得去参观的！,M44****533
2017-05-14,近段在维修，好像的7月份才开放，所以没有进去,朢丶帝
2017-05-13,南昌八一起义纪念馆停业装修中到2017年7月31日闭馆。打算在2017年7月31日前到南昌八一起义纪念馆进行参观的朋友就不白跑腿了。,哥们-
2017-05-10,纪念八一起义的地方，中共党史里有。,蓝天白云-自由自在
2017-05-07,爱国主义教育示范基地，值得一看,百合之王
2017-05-05,今天去了，还有人讲解。里面展物比多,天道酬勤
2017-05-05,有很多那个年代的历史，令人心情激荡。,宇宙_洪荒
2017-05-04,一座历史老建筑改造成的博物馆，位于市区中心区，历史图片与资料非常丰富与多样。可惜“乐极生悲”，俺们在附近，吃完饭后才发现手表不见了，也不知道丢哪里了。,精灵背包游侠
2017-04-30,到南昌看八一起义纪念馆，应该是必须的，但是走到门口才知道：迎接建军90周年，闭馆大修至7月底，怪自己功课未做好。,木之源为草
2017-04-30,一种庄严而神圣的感觉油然而生，向革命先烈致敬,Mxik927灬
2017-04-28,革命圣地，八一起义纪念馆布展宏伟，展现了当年革命者的丰碑。,320****402
2017-04-28,南昌起义总指挥部旧址，在南昌中山路和胜利路交叉处的洗马池，有一座灰色五层大楼，原为“江西大旅社”，是当时南昌城内的大去处，共有96个客房，1927年下旬，贺龙领导的起义部队到达南昌，包下这个旅社，在喜庆厅召开会议，成立了以周恩来为书记的中共前敌委员会。,1361130****
2017-04-27,纪念中国人民解放军诞生的地方。,pat****wz
2017-04-26,现在闭馆了 在装修 要到7月才开放,木马GG
2017-04-24,折腾了一路才抵达，南昌到处在整修。连这个景点也关闭了，在整修。外面看没有啥特别的，里面据说是些很有历史意义的纪念品。门口看到几个党的领导人雕塑，还有一栋民国风建筑，蛮雄伟。,ONLYOU惟伊
2017-04-23,纪念第一枪打响的地方，这是接受革命传统教育的好场所！肃穆庄严！,300****985
2017-04-23,怀念先烈，敬佩他们不怕牺牲，为革命献身的精神。,_CFT01****8209423
2017-04-23,难得的军事主题博物馆，还免费，一定要去参观。,尹建文
2017-04-22,非常的满意，学习历史，纪念起义,kanglaoda
2017-04-22,八一起义纪念馆位于南昌市中心，我们到的时候已经闭馆，因此就在外面看了看，看到了无数次出现在书本和影视上的那栋楼。,swanzhang
2017-04-16,这是我们的军队建军纪念馆，红色教育基地,pat****wz
2017-04-15,带孩子去看看，接受历史教育也好,痴情人9724
2017-04-09,去了没开门，说庆90周年，闭馆维修,M56****599
2017-04-07,"南昌八一起义纪念馆位于老城区中心，现由新馆和旧馆两处建筑组成，旧馆是南昌起义指挥部旧址，新馆是近年扩建的陈列大楼。这里也是人们来到南昌必去的红色景点之一。
纪念馆是免费的，凭身份证领票即可进馆参观，所以说去这种严肃的地方还是有意义的和必要的，可以了解当年在南昌这片土地上发生革命的事，另外八一起义纪念馆周边是一片比较繁华的商业区，参观完毕可以在周边的餐馆用餐，以及去北面的胜利路步行街逛逛。",CheuYiFun
2017-04-07,具有历史纪念意义的地方，很有参观价值。,行于思
2017-04-05,八一南昌起义纪念馆位于南昌市的老城区，是1927年震惊世界的南昌起义指挥部旧址，在这里打响了对国民党反动派的第一枪，纪念馆还有扩建的陈列大楼。里面陈列着很多的革命文物，以及周恩来，朱德，叶挺，陈毅等革命先辈的生平事迹。新馆还以现代的蜡像和声光电的形式再现了九十年前的场景。因为这里，南昌被称为“英雄城”，是南昌必去的红色景点。,嘟爸爸1013
2017-04-03,对南昌起义有了更深刻的认识，英雄人物辈出,118****637
2017-04-02,很有历史意义的地方，里面介绍了这还最伟大的起义，不错,118****637
2017-04-02,了解革命历史，增长历史知识，不错,M88****91
2017-04-01,旅游好去处，大家有机会可以去看看吧。,梁先森
2017-03-31,革命根据地，八一起义，抗战的历史我们不能忘,天朝里的帝都
2017-03-31,红色旅游胜地，八一南昌纪念馆，夏季去的，当时去那里还在修路，非常好的教育,118****266
2017-03-25,关注革命先烈事迹 学习共产文化 缅怀过去,ctf涛
2017-03-24,"八一起义纪念馆之前就去过，到南昌后又想去接受一下红色教育，纪念馆是免费开放的，上午九点到十二点，下午一点到五点，凭身份证可入。
作为红色英雄城南昌的教育馆值得学习。

但是2017.03.01-2017.07.31维修修缮，停止对外开放，参观注意。",梁氏国际
2017-03-22,南昌又被叫做英雄城，为什么？因为八一起义在此启动，南昌八一起义纪念馆就应运而生了。这里属于免费的教育景点，不收门票。纪念馆占地面积比较大，建议留出两三小时。在这里可以体会到当年红军的艰难出境和战斗精神,pipenlee
2017-03-22,红色旅游经典景区值得一游，可以看到老一辈革命家的丰功伟绩，历史的足迹,M57****429
2017-03-22,无数先烈为了中国人民解放事业前赴后继不怕牺牲。,fm11222
2017-03-21,江西南昌八一起义纪念馆是一个非常有历史意义的纪念馆。,130****9683
2017-03-16,组织去看南昌起义纪念馆等于是学习了一段党史,飞燕
2017-03-16,可以带孩子来感受历史的意义，让他们知道好生活的来之不易。,热爱生活0618
2017-03-15,追寻前辈的足迹，为了很好的未来，报效祖国，恰同学少年,世说新语VL
2017-03-12,南昌起义打响第一枪的地方，非常值得大家来参观。,M50****584
2017-02-27,到南昌的主要目的之一，就是看看著名的“八一”起义以及与其相关的古迹。纪念馆位于江西省南昌市中山路西端洗马池“八一”南昌起义总指挥部旧址内。一位身着军装的女导游配合着电子显示屏免费讲解，很是生动。免费参观，但需要登记刷身份证的，建议带好身份证件。,乔木
2017-02-17,算是南昌的大经典了在市区很方便就能找到,M21****710
2017-02-16,"南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居）。
在南昌市中山路380号，占地面积5903平方米。
2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。",for****olf
2017-02-16,是讲述南昌起义的专题性博物馆，如果对这段历史没兴趣的，会觉得很无味。总体以图片为主，是南昌比较典型的博物馆，有老楼的沧桑。需要排队领票。,笑着流泪
2017-02-15,地处市中心，南昌是红色革命根据地。,mr-chen01
2017-02-14,八一南昌起义纪念馆，位于江西省南昌市中山路西端洗马池“八一”南昌起义总指挥部旧址内。旧址原是江西大旅行社，建成1924年，是一座灰色五层大楼，,新概念
2017-02-11,来到江西，很值得一去的地方，交通很便利,Jessieria
2017-02-11,这里是非常应该一游的地方。因为它是我们今天幸福生活的发源地。在这里不仅能重温到当年八一南昌起义的历史，更能体会到今天幸福生活来之不易。,旅行者
